Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Data Url,cut_type
1744923,ROUND,0.46,VS2,L,GD,EX,VG,F,4.73-4.79×3.09,942.04,https://capitalwholesalediamonds.com/product/0-46-ct-round-105/,round
1744923,ROUND,0.46,VS2,L,GD,EX,VG,F,4.73-4.79×3.09,942.04,https://capitalwholesalediamonds.com/product/0-46-ct-round-221/,round
1790896,ROUND,0.3,SI1,F,GD,EX,GD,N,4.12-4.19×2.70,942.34,https://capitalwholesalediamonds.com/product/0-3-ct-round-4332/,round
1790774,ROUND,0.3,VS1,I,VG,VG,VG,ST,4.26-4.30×2.61,942.34,https://capitalwholesalediamonds.com/product/0-3-ct-round-5370/,round
1783674,ROUND,0.3,SI1,I,EX,EX,VG,N,4.26-4.29×2.69,942.34,https://capitalwholesalediamonds.com/product/0-3-ct-round-5538/,round
1799585,ROUND,0.3,SI2,H,EX,EX,EX,N,4.36-4.38×2.65,942.38,https://capitalwholesalediamonds.com/product/0-3-ct-round-5291/,round
1787751,ROUND,0.29,VS1,H,VG,VG,VG,F,4.29-4.33×2.64,942.77,https://capitalwholesalediamonds.com/product/0-29-ct-round-94/,round
1778426,ROUND,0.3,SI2,D,EX,VG,VG,N,4.27-4.29×2.67,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-round-6366/,round
1795551,ROUND,0.3,SI2,D,VG,VG,GD,N,4.19-4.24×2.70,942.85,https://capitalwholesalediamonds.com/product/0-3-ct-round-6377/,round
1793027,ROUND,0.3,SI2,F,VG,VG,VG,N,4.25-4.30×2.59,942.88,https://capitalwholesalediamonds.com/product/0-3-ct-round-4379/,round
1790955,ROUND,0.3,SI2,F,EX,VG,VG,N,4.26-4.28×2.68,942.88,https://capitalwholesalediamonds.com/product/0-3-ct-round-4385/,round
1741633,ROUND,0.51,SI1,N,EX,EX,EX,N,5.15-5.16×3.15,943.14,https://capitalwholesalediamonds.com/product/0-51-ct-round-1380/,round
1783694,ROUND,0.31,SI2,H,EX,VG,EX,N,4.35-4.37×2.71,943.66,https://capitalwholesalediamonds.com/product/0-31-ct-round-1129/,round
1778230,ROUND,0.32,VVS1,K,EX,EX,EX,F,4.44-4.46×2.68,944.32,https://capitalwholesalediamonds.com/product/0-32-ct-round-849/,round
1779665,ROUND,0.31,VS2,J,EX,EX,VG,N,4.32-4.34×2.71,944.71,https://capitalwholesalediamonds.com/product/0-31-ct-round-1191/,round
1769450,ROUND,0.3,SI2,G,EX,EX,EX,N,4.26-4.28×2.66,944.95,https://capitalwholesalediamonds.com/product/0-3-ct-round-4906/,round
1763596,ROUND,0.3,VS1,J,EX,EX,VG,N,4.29-4.30×2.68,945.47,https://capitalwholesalediamonds.com/product/0-3-ct-round-5618/,round
1766655,ROUND,0.3,VS1,J,VG,VG,VG,N,4.17-4.23×2.69,945.47,https://capitalwholesalediamonds.com/product/0-3-ct-round-5627/,round
1652443,ROUND,0.5,SI2,N,VG,EX,VG,F,5.08-5.11×3.12,945.83,https://capitalwholesalediamonds.com/product/0-5-ct-round-5235/,round
1783692,ROUND,0.3,SI2,G,EX,EX,VG,N,4.29-4.33×2.65,946.4,https://capitalwholesalediamonds.com/product/0-3-ct-round-4897/,round
1789626,ROUND,0.36,VVS2,N,EX,EX,EX,N,4.54-4.56×2.82,946.45,https://capitalwholesalediamonds.com/product/0-36-ct-round-583/,round
1757191,ROUND,0.3,SI2,F,EX,EX,EX,N,4.30-4.33×2.61,947.45,https://capitalwholesalediamonds.com/product/0-3-ct-round-4384/,round
1647118,ROUND,0.5,SI2,M,VG,VG,VG,F,5.08-5.11×3.09,948.41,https://capitalwholesalediamonds.com/product/0-5-ct-round-4460/,round
1762677,ROUND,0.3,VS2,H,VG,VG,GD,N,4.26-4.30×2.68,948.43,https://capitalwholesalediamonds.com/product/0-3-ct-round-5168/,round
1775156,ROUND,0.29,VVS2,H,GD,EX,GD,N,4.34-4.36×2.53,948.66,https://capitalwholesalediamonds.com/product/0-29-ct-round-92/,round
1783498,ROUND,0.3,VVS1,K,EX,EX,EX,N,4.30-4.32×2.66,949.0,https://capitalwholesalediamonds.com/product/0-3-ct-round-5715/,round
1772479,ROUND,0.32,SI1,I,EX,EX,EX,M,4.42-4.44×2.75,949.15,https://capitalwholesalediamonds.com/product/0-32-ct-round-823/,round
1800579,ROUND,0.3,SI2,H,EX,EX,VG,N,4.26-4.28×2.67,949.44,https://capitalwholesalediamonds.com/product/0-3-ct-round-5267/,round
1784794,ROUND,0.31,VS1,K,EX,EX,EX,N,4.34-4.36×2.68,949.95,https://capitalwholesalediamonds.com/product/0-31-ct-round-1203/,round
1790781,ROUND,0.31,VS1,K,EX,EX,EX,N,4.36-4.39×2.70,949.95,https://capitalwholesalediamonds.com/product/0-31-ct-round-1204/,round
1751723,ROUND,0.3,SI1,H,VG,VG,GD,N,4.33-4.36×2.58,949.98,https://capitalwholesalediamonds.com/product/0-3-ct-round-5184/,round
1772459,ROUND,0.3,SI1,F,GD,EX,VG,N,4.12-4.18×2.71,950.46,https://capitalwholesalediamonds.com/product/0-3-ct-round-4281/,round
1772456,ROUND,0.3,SI1,F,VG,EX,GD,N,4.21-4.25×2.66,950.46,https://capitalwholesalediamonds.com/product/0-3-ct-round-4283/,round
1766187,ROUND,0.5,VVS2,N,F,EX,VG,M,4.83-4.88×3.24,950.68,https://capitalwholesalediamonds.com/product/0-5-ct-round-11496/,round
1778414,ROUND,0.35,SI1,I,VG,VG,GD,N,4.47-4.50×2.82,950.79,https://capitalwholesalediamonds.com/product/0-35-ct-round-1579/,round
1779747,ROUND,0.3,SI2,G,EX,EX,EX,N,4.29-4.31×2.64,951.03,https://capitalwholesalediamonds.com/product/0-3-ct-round-4891/,round
1778394,ROUND,0.3,SI1,F,VG,VG,GD,N,4.35-4.36×2.61,951.47,https://capitalwholesalediamonds.com/product/0-3-ct-round-4335/,round
1703403,ROUND,0.31,VS2,H,VG,GD,VG,N,4.19-4.25×2.71,951.49,https://capitalwholesalediamonds.com/product/0-31-ct-round-1117/,round
1799566,ROUND,0.3,SI1,J,VG,EX,VG,N,4.13-4.20×2.70,920.09,https://capitalwholesalediamonds.com/product/0-3-ct-round-5692/,round
1800574,ROUND,0.3,SI1,J,VG,VG,VG,N,4.23-4.26×2.64,920.09,https://capitalwholesalediamonds.com/product/0-3-ct-round-5701/,round
1766778,ROUND,0.3,SI1,I,EX,VG,VG,N,4.26-4.30×2.67,920.61,https://capitalwholesalediamonds.com/product/0-3-ct-round-5534/,round
1799459,ROUND,0.3,VS1,J,GD,VG,FR,N,4.16-4.23×2.63,921.08,https://capitalwholesalediamonds.com/product/0-3-ct-round-5606/,round
1791644,ROUND,0.3,VS2,I,EX,VG,VG,ST,4.23-4.27×2.67,921.57,https://capitalwholesalediamonds.com/product/0-3-ct-round-5471/,round
1787735,ROUND,0.3,SI2,D,VG,VG,GD,N,4.27-4.31×2.62,921.57,https://capitalwholesalediamonds.com/product/0-3-ct-round-6391/,round
1777197,ROUND,0.3,VS1,J,VG,EX,GD,N,4.27-4.31×2.58,922.11,https://capitalwholesalediamonds.com/product/0-3-ct-round-5628/,round
1778316,ROUND,0.3,VS1,J,VG,EX,GD,N,4.16-4.20×2.69,922.11,https://capitalwholesalediamonds.com/product/0-3-ct-round-5643/,round
1769442,ROUND,0.3,SI1,I,EX,EX,EX,F,4.28-4.30×2.64,922.64,https://capitalwholesalediamonds.com/product/0-3-ct-round-5542/,round
1786296,ROUND,0.4,VVS2,Q-R,EX,EX,EX,ST,4.69-4.71×2.94,922.74,https://capitalwholesalediamonds.com/product/0-4-ct-round-1166/,round
1783624,ROUND,0.35,VS2,K,EX,EX,EX,M,4.55-4.58×2.84,923.06,https://capitalwholesalediamonds.com/product/0-35-ct-round-1627/,round
1799410,ROUND,0.35,VVS2,L,VG,EX,EX,F,4.51-4.54×2.78,923.06,https://capitalwholesalediamonds.com/product/0-35-ct-round-1631/,round
1784892,ROUND,0.3,SI1,F,GD,VG,GD,M,4.27-4.32×2.57,923.08,https://capitalwholesalediamonds.com/product/0-3-ct-round-4302/,round
1793002,ROUND,0.3,SI1,F,GD,EX,GD,N,4.13-4.21×2.68,923.08,https://capitalwholesalediamonds.com/product/0-3-ct-round-4337/,round
1787701,ROUND,0.3,SI1,F,GD,GD,GD,N,4.19-4.23×2.70,923.08,https://capitalwholesalediamonds.com/product/0-3-ct-round-4351/,round
1789733,ROUND,0.3,VS2,J,VG,VG,GD,N,4.23-4.26×2.69,923.11,https://capitalwholesalediamonds.com/product/0-3-ct-round-5653/,round
1766722,ROUND,0.3,VS2,J,EX,EX,VG,N,4.31-4.34×2.63,923.11,https://capitalwholesalediamonds.com/product/0-3-ct-round-5678/,round
1791573,ROUND,0.3,VVS2,K,EX,EX,VG,N,4.25-4.30×2.65,923.11,https://capitalwholesalediamonds.com/product/0-3-ct-round-5726/,round
1789797,ROUND,0.3,SI1,J,EX,EX,EX,F,4.34-4.36×2.62,923.13,https://capitalwholesalediamonds.com/product/0-3-ct-round-5695/,round
1798147,ROUND,0.3,VVS1,J,EX,VG,EX,ST,4.32-4.35×2.65,923.59,https://capitalwholesalediamonds.com/product/0-3-ct-round-5560/,round
1789739,ROUND,0.33,VS2,K,EX,EX,EX,N,4.43-4.46×2.78,923.59,https://capitalwholesalediamonds.com/product/0-33-ct-round-634/,round
1800567,ROUND,0.3,SI1,F,GD,EX,VG,F,4.18-4.21×2.64,924.6,https://capitalwholesalediamonds.com/product/0-3-ct-round-4363/,round
1771043,ROUND,0.3,SI2,E,VG,EX,GD,N,4.15-4.20×2.68,924.62,https://capitalwholesalediamonds.com/product/0-3-ct-round-3757/,round
1789674,ROUND,0.31,VS1,K,EX,EX,EX,N,4.38-4.40×2.68,926.91,https://capitalwholesalediamonds.com/product/0-31-ct-round-1201/,round
1799565,ROUND,0.3,SI1,J,VG,VG,VG,N,4.17-4.23×2.69,927.17,https://capitalwholesalediamonds.com/product/0-3-ct-round-5705/,round
1773314,ROUND,0.35,VS1,K,VG,EX,EX,F,4.61-4.62×2.71,927.76,https://capitalwholesalediamonds.com/product/0-35-ct-round-1622/,round
1750115,ROUND,0.3,SI1,G,EX,EX,EX,ST,4.36-4.38×2.62,928.69,https://capitalwholesalediamonds.com/product/0-3-ct-round-4876/,round
1795467,ROUND,0.3,VVS2,J,EX,EX,VG,M,4.25-4.30×2.68,928.72,https://capitalwholesalediamonds.com/product/0-3-ct-round-5578/,round
1773374,ROUND,0.3,VS2,H,VG,EX,GD,N,4.22-4.27×2.67,929.67,https://capitalwholesalediamonds.com/product/0-3-ct-round-5131/,round
1771048,ROUND,0.3,SI2,H,EX,EX,VG,N,4.30-4.33×2.65,929.67,https://capitalwholesalediamonds.com/product/0-3-ct-round-5281/,round
1740189,ROUND,0.3,VS1,I,GD,EX,VG,N,4.33-4.35×2.54,929.67,https://capitalwholesalediamonds.com/product/0-3-ct-round-5420/,round
1799581,ROUND,0.3,SI2,F,GD,EX,FR,N,4.21-4.29×2.59,929.7,https://capitalwholesalediamonds.com/product/0-3-ct-round-4377/,round
1799388,ROUND,0.3,VVS1,K,EX,EX,EX,F,4.28-4.31×2.66,929.7,https://capitalwholesalediamonds.com/product/0-3-ct-round-5711/,round
1758148,ROUND,0.3,SI1,G,GD,VG,VG,N,4.33-4.37×2.56,929.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-4840/,round
1789819,ROUND,0.3,SI2,H,EX,EX,EX,F,4.31-4.32×2.65,930.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5283/,round
1793016,ROUND,0.3,SI1,J,EX,EX,VG,N,4.26-4.29×2.66,930.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5699/,round
1790783,ROUND,0.3,VS1,K,EX,EX,EX,N,4.31-4.34×2.62,930.21,https://capitalwholesalediamonds.com/product/0-3-ct-round-5751/,round
1779722,ROUND,0.31,SI1,J,EX,EX,EX,F,4.33-4.35×2.69,930.53,https://capitalwholesalediamonds.com/product/0-31-ct-round-1194/,round
1767801,ROUND,0.3,SI1,H,VG,VG,GD,N,4.31-4.34×2.57,930.73,https://capitalwholesalediamonds.com/product/0-3-ct-round-5253/,round
1790959,ROUND,0.3,SI2,G,VG,EX,VG,N,4.22-4.25×2.67,930.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-4892/,round
1793014,ROUND,0.3,SI1,I,VG,EX,VG,F,4.20-4.24×2.67,930.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-5520/,round
1790926,ROUND,0.3,SI1,I,EX,EX,VG,F,4.27-4.28×2.66,930.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-5549/,round
1784863,ROUND,0.3,VS2,J,VG,VG,VG,N,4.23-4.29×2.67,930.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-5655/,round
1787661,ROUND,0.3,VS2,J,VG,EX,VG,N,4.26-4.31×2.65,930.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-5656/,round
1791648,ROUND,0.3,VS2,J,VG,EX,VG,N,4.17-4.22×2.67,930.75,https://capitalwholesalediamonds.com/product/0-3-ct-round-5670/,round
1789673,ROUND,0.32,VS1,K,EX,EX,EX,F,4.36-4.38×2.73,930.75,https://capitalwholesalediamonds.com/product/0-32-ct-round-855/,round
1593488,ROUND,0.29,VS1,G,GD,GD,GD,N,4.16-4.22×2.68,931.02,https://capitalwholesalediamonds.com/product/0-29-ct-round-86/,round
1703524,ROUND,0.29,VS2,H,VG,EX,GD,M,4.39-4.42×2.55,931.02,https://capitalwholesalediamonds.com/product/0-29-ct-round-97/,round
1784914,ROUND,0.3,SI1,I,EX,EX,VG,F,4.27-4.30×2.65,931.22,https://capitalwholesalediamonds.com/product/0-3-ct-round-5544/,round
1772120,ROUND,0.5,SI1,N,GD,EX,VG,N,4.89-4.94×3.22,931.27,https://capitalwholesalediamonds.com/product/0-5-ct-round-11881/,round
1703488,ROUND,0.34,SI1,H,EX,EX,EX,ST,4.44-4.46×2.78,931.58,https://capitalwholesalediamonds.com/product/0-34-ct-round-401/,round
1783696,ROUND,0.3,SI2,H,EX,EX,VG,N,4.33-4.35×2.64,931.73,https://capitalwholesalediamonds.com/product/0-3-ct-round-5278/,round
1755492,ROUND,0.3,VS2,H,GD,GD,GD,N,4.16-4.21×2.69,932.2,https://capitalwholesalediamonds.com/product/0-3-ct-round-5150/,round
1784855,ROUND,0.3,VS2,I,GD,GD,GD,F,4.17-4.23×2.68,932.74,https://capitalwholesalediamonds.com/product/0-3-ct-round-5483/,round
1787655,ROUND,0.3,VS2,I,VG,EX,VG,ST,4.28-4.32×2.68,932.74,https://capitalwholesalediamonds.com/product/0-3-ct-round-5499/,round
1773431,ROUND,0.3,SI2,G,EX,EX,EX,N,4.30-4.33×2.68,932.78,https://capitalwholesalediamonds.com/product/0-3-ct-round-4917/,round
1777250,ROUND,0.3,VS2,J,EX,EX,EX,F,4.29-4.31×2.68,932.78,https://capitalwholesalediamonds.com/product/0-3-ct-round-5683/,round
1522552,ROUND,0.29,VS1,F,GD,VG,FR,N,4.19-4.23×2.63,933.54,https://capitalwholesalediamonds.com/product/0-29-ct-round-71/,round
1524552,CUSHION,0.52,VS1,S-T,EX,EX,VG,M,4.55-4.38×2.97,718.92,https://capitalwholesalediamonds.com/product/0-52-ct-cushion-3/,cushion
1651023,CUSHION,0.5,SI1,M,EX,EX,VG,F,4.86-4.23×2.87,725.32,https://capitalwholesalediamonds.com/product/0-5-ct-cushion-74/,cushion
1632749,CUSHION,0.5,VS2,M,VG,EX,GD,N,4.51-4.47×2.98,771.13,https://capitalwholesalediamonds.com/product/0-5-ct-cushion-73/,cushion
1660174,CUSHION,0.5,VVS2,M,EX,EX,VG,F,4.94-4.27×2.88,772.88,https://capitalwholesalediamonds.com/product/0-5-ct-cushion-71/,cushion
1602072,CUSHION,0.59,VS2,U-V,VG,EX,GD,N,4.64-4.57×3.19,807.91,https://capitalwholesalediamonds.com/product/0-59-ct-cushion-3/,cushion
1652706,CUSHION,0.51,SI1,N,EX,EX,VG,F,4.92-4.27×2.89,816.68,https://capitalwholesalediamonds.com/product/0-51-ct-cushion-48/,cushion
1606825,CUSHION,0.5,VVS1,L,VG,EX,VG,ST,4.72-4.23×2.95,822.17,https://capitalwholesalediamonds.com/product/0-5-ct-cushion-69/,cushion
1639567,CUSHION,0.5,VS1,K,VG,EX,VG,F,4.70-4.24×2.93,830.89,https://capitalwholesalediamonds.com/product/0-5-ct-cushion-65/,cushion
1619473,CUSHION,0.51,VS1,L,VG,EX,GD,N,4.69-4.32×2.95,839.64,https://capitalwholesalediamonds.com/product/0-51-ct-cushion-42/,cushion
1629722,CUSHION,0.61,SI2,Y-Z,EX,EX,FR,F,4.82-4.72×3.09,847.83,https://capitalwholesalediamonds.com/product/0-61-ct-cushion-4/,cushion
1575622,CUSHION,0.52,SI1,L,EX,EX,VG,N,5.02-4.23×2.88,869.06,https://capitalwholesalediamonds.com/product/0-52-ct-cushion-25/,cushion
1606842,CUSHION,0.5,VS1,K,VG,EX,VG,N,5.00-4.19×2.86,871.43,https://capitalwholesalediamonds.com/product/0-5-ct-cushion-64/,cushion
1643532,CUSHION,0.52,VS2,L,EX,EX,VG,N,4.72-4.42×2.98,895.17,https://capitalwholesalediamonds.com/product/0-52-ct-cushion-24/,cushion
1615087,CUSHION,0.52,VS1,L,EX,EX,VG,F,4.76-4.33×2.94,906.83,https://capitalwholesalediamonds.com/product/0-52-ct-cushion-23/,cushion
1651024,CUSHION,0.53,SI2,U-V,EX,EX,VG,M,4.57-4.52×3.03,912.12,https://capitalwholesalediamonds.com/product/0-53-ct-cushion-6/,cushion
1601291,CUSHION,0.51,SI2,FANCY,EX,EX,GD,F,4.47-4.36×3.03,915.44,https://capitalwholesalediamonds.com/product/0-51-ct-cushion-9/,cushion
1668188,CUSHION,0.5,VS1,L,VG,EX,VG,F,4.67-4.42×2.97,918.96,https://capitalwholesalediamonds.com/product/0-5-ct-cushion-70/,cushion
1634089,CUSHION,0.51,VS2,K,VG,EX,VG,F,4.82-4.27×2.92,924.29,https://capitalwholesalediamonds.com/product/0-51-ct-cushion-41/,cushion
1651015,CUSHION,0.51,VS1,K,EX,EX,VG,F,4.76-4.35×2.95,932.19,https://capitalwholesalediamonds.com/product/0-51-ct-cushion-38/,cushion
1595010,CUSHION,0.51,VS1,K,EX,EX,EX,N,5.00-4.33×2.95,934.90,https://capitalwholesalediamonds.com/product/0-51-ct-cushion-40/,cushion
1616438,CUSHION,0.5,VS1,K,EX,EX,EX,N,4.87-4.20×2.85,940.66,https://capitalwholesalediamonds.com/product/0-5-ct-cushion-67/,cushion
1609796,CUSHION,0.52,VS1,K,EX,EX,VG,N,5.10-4.34×2.92,941.92,https://capitalwholesalediamonds.com/product/0-52-ct-cushion-22/,cushion
1628272,CUSHION,0.53,SI2,K,EX,EX,VG,N,4.57-4.57×3.07,948.84,https://capitalwholesalediamonds.com/product/0-53-ct-cushion-17/,cushion
1608444,CUSHION,0.51,VS1,K,EX,VG,VG,N,4.72-4.31×2.92,958.73,https://capitalwholesalediamonds.com/product/0-51-ct-cushion-39/,cushion
1615081,CUSHION,0.52,VVS2,K,EX,EX,VG,N,5.00-4.32×2.90,959.96,https://capitalwholesalediamonds.com/product/0-52-ct-cushion-21/,cushion
1595345,CUSHION,0.72,SI2,FANCY,EX,EX,VG,F,5.03-4.79×3.26,960.77,https://capitalwholesalediamonds.com/product/0-72-ct-cushion-5/,cushion
1608428,CUSHION,0.5,VVS1,K,VG,EX,VG,N,4.52-4.31×2.97,968.24,https://capitalwholesalediamonds.com/product/0-5-ct-cushion-62/,cushion
1634090,CUSHION,0.53,VS2,L,EX,EX,VG,N,4.87-4.43×2.92,973.58,https://capitalwholesalediamonds.com/product/0-53-ct-cushion-18/,cushion
1664496,CUSHION,0.53,VVS2,U-V,EX,EX,VG,F,4.82-4.46×2.97,975.35,https://capitalwholesalediamonds.com/product/0-53-ct-cushion-5/,cushion
1608430,CUSHION,0.57,VVS1,L,EX,EX,VG,N,4.84-4.55×3.05,981.59,https://capitalwholesalediamonds.com/product/0-57-ct-cushion-3/,cushion
1591215,CUSHION,0.5,SI2,J,VG,EX,VG,N,4.62-4.31×2.96,987.31,https://capitalwholesalediamonds.com/product/0-5-ct-cushion-61/,cushion
1667152,CUSHION,0.5,VVS2,K,VG,EX,VG,N,4.92-4.27×2.85,994.18,https://capitalwholesalediamonds.com/product/0-5-ct-cushion-63/,cushion
1622631,CUSHION,0.51,I1,FANCY,EX,VG,GD,F,4.38-4.38×3.04,"1,011.55",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-10/,cushion
1533986,CUSHION,0.66,SI2,FANCY,EX,EX,EX,M,4.80-4.77×3.23,"1,014.51",https://capitalwholesalediamonds.com/product/0-66-ct-cushion-2/,cushion
1601292,CUSHION,0.66,I2,FANCY,EX,VG,VG,F,5.00-4.73×3.15,"1,014.51",https://capitalwholesalediamonds.com/product/0-66-ct-cushion-3/,cushion
1555209,CUSHION,0.51,SI2,I,EX,VG,VG,F,4.83-4.39×2.97,"1,015.11",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-32/,cushion
1601289,CUSHION,0.5,SI1,FANCY,GD,EX,VG,F,4.20-4.14×3.11,"1,018.38",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-7/,cushion
1643526,CUSHION,0.52,IF,K,EX,EX,VG,N,4.63-4.41×2.99,"1,021.06",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-20/,cushion
1651014,CUSHION,0.55,VVS2,W-X,EX,EX,VG,N,4.67-4.42×2.99,"1,041.90",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-2/,cushion
1604260,CUSHION,0.51,SI2,FANCY,EX,VG,VG,N,4.63-4.49×2.93,"1,044.18",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-8/,cushion
1664498,CUSHION,0.5,VS2,K,EX,VG,VG,F,5.10-4.21×2.76,"1,046.08",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-68/,cushion
1668191,CUSHION,0.51,SI2,I,EX,EX,EX,F,4.99-4.25×2.88,"1,051.23",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-33/,cushion
1549891,CUSHION,0.72,I1,FANCY,EX,VG,GD,M,5.55-4.67×3.17,"1,054.14",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-6/,cushion
1533986,CUSHION,0.66,SI2,FANCY,EX,EX,EX,M,4.80-4.77×3.23,"1,014.51",https://capitalwholesalediamonds.com/product/0-66-ct-cushion-2/,cushion
1601292,CUSHION,0.66,I2,FANCY,EX,VG,VG,F,5.00-4.73×3.15,"1,014.51",https://capitalwholesalediamonds.com/product/0-66-ct-cushion-3/,cushion
1555209,CUSHION,0.51,SI2,I,EX,VG,VG,F,4.83-4.39×2.97,"1,015.11",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-32/,cushion
1601289,CUSHION,0.5,SI1,FANCY,GD,EX,VG,F,4.20-4.14×3.11,"1,018.38",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-7/,cushion
1643526,CUSHION,0.52,IF,K,EX,EX,VG,N,4.63-4.41×2.99,"1,021.06",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-20/,cushion
1651014,CUSHION,0.55,VVS2,W-X,EX,EX,VG,N,4.67-4.42×2.99,"1,041.90",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-2/,cushion
1604260,CUSHION,0.51,SI2,FANCY,EX,VG,VG,N,4.63-4.49×2.93,"1,044.18",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-8/,cushion
1664498,CUSHION,0.5,VS2,K,EX,VG,VG,F,5.10-4.21×2.76,"1,046.08",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-68/,cushion
1668191,CUSHION,0.51,SI2,I,EX,EX,EX,F,4.99-4.25×2.88,"1,051.23",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-33/,cushion
1549891,CUSHION,0.72,I1,FANCY,EX,VG,GD,M,5.55-4.67×3.17,"1,054.14",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-6/,cushion
1622484,CUSHION,0.55,VVS1,K,EX,EX,VG,N,4.74-4.48×3.04,"1,075.21",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-9/,cushion
1632732,CUSHION,0.7,VS2,N,EX,EX,VG,M,5.23-4.75×3.22,"1,078.14",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-85/,cushion
1629717,CUSHION,0.61,VVS1,Y-Z,EX,EX,VG,N,4.66-4.60×3.11,"1,087.25",https://capitalwholesalediamonds.com/product/0-61-ct-cushion-3/,cushion
1605151,CUSHION,0.75,SI1,K,EX,EX,VG,N,5.59-4.85×3.27,"1,087.54",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-25/,cushion
1595358,CUSHION,0.5,VS2,FANCY,EX,EX,GD,N,4.31-4.29×2.91,"1,103.97",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-4/,cushion
1651872,CUSHION,0.5,SI2,FANCY,EX,VG,GD,F,4.50-4.36×2.84,"1,108.29",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-10/,cushion
1608437,CUSHION,0.5,VVS2,J,EX,EX,VG,N,4.71-4.33×2.94,"1,127.33",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-56/,cushion
1657713,CUSHION,0.51,VS1,J,EX,EX,VG,M,4.76-4.37×2.96,"1,129.73",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-35/,cushion
1606855,CUSHION,0.51,VS2,J,EX,EX,EX,N,4.60-4.43×3.00,"1,131.60",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-36/,cushion
1615090,CUSHION,0.5,VS2,J,EX,VG,VG,N,4.52-4.42×2.98,"1,136.92",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-59/,cushion
1656380,CUSHION,0.5,SI2,J,EX,EX,VG,N,4.76-4.33×2.89,"1,137.73",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-60/,cushion
1667156,CUSHION,0.5,VS1,I,VG,EX,VG,N,4.47-4.32×2.99,"1,142.87",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-49/,cushion
200684-435,CUSHION,1.0,SI1,L,EX,EX,VG,N,6.36-5.27×3.46,"1,784.06",https://capitalwholesalediamonds.com/product/1-ct-cushion-101/,cushion
1612594,CUSHION,0.73,SI1,I,EX,EX,EX,N,5.18-4.96×3.35,"1,784.67",https://capitalwholesalediamonds.com/product/0-73-ct-cushion-8/,cushion
1642260,CUSHION,0.52,VS2,E,EX,EX,EX,N,4.94-4.28×2.91,"1,786.23",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-6/,cushion
1574491,CUSHION,0.75,VVS1,FANCY,EX,EX,VG,M,5.28-4.88×3.31,"1,787.79",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-2/,cushion
201162-188,CUSHION,1.2,I1,U-V,EX,EX,GD,N,5.90-5.65×3.79,"1,788.85",https://capitalwholesalediamonds.com/product/1-2-ct-cushion-26/,cushion
1788945,CUSHION,0.5,VS1,F,EX,EX,VG,N,4.68-4.31×2.92,"1,793.09",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-117/,cushion
1605423,CUSHION,0.71,VVS2,FANCY,EX,VG,VG,N,4.96-4.86×3.28,"1,793.13",https://capitalwholesalediamonds.com/product/0-71-ct-cushion/,cushion
1652685,CUSHION,0.8,SI1,J,VG,EX,VG,N,5.51-4.94×3.44,"1,797.00",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-144/,cushion
1572449,CUSHION,0.8,SI1,J,EX,VG,VG,N,5.34-5.15×3.44,"1,798.16",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-142/,cushion
